vibrate,voltage,pressure,label
167.9458898,33,8.86,0
217.7750566,98,8.71,0
100.376172,4,8.75,0
31.65399843,92,2,0
105.6346227,8,8.26,0
173.0938438,2,8.82,0
126.9758972,145,8.93,0
34.27739884,63,1.57,0
209.6182603,103,0.53,0
36.04892338,188,1.36,0
30.61737541,270,1.97,0
192.4049587,261,3.66,0
37.23855708,8,5.45,0
176.5990427,231,0.34,0
116.366488,237,0.3,0
185.42401,148,4.99,0
111.8786728,190,3.07,0
37.70070524,239,3.12,0
112.8465206,270,8.48,0
142.3060317,227,8.77,0
145.3008009,156,3.22,0
183.8121397,121,3.28,0
213.2431415,55,5.35,0
113.3668068,174,8.92,0
173.6929574,46,1,0
38.76327213,29,4.49,0
32.37406551,268,1.92,0
167.8017242,162,8.18,0
155.6647425,194,8.65,0
32.17787908,295,1.07,0
208.0076083,126,8.5,0
186.2583416,68,8.57,0
34.10951204,284,3.06,0
31.83685917,34,3.57,0
133.9679004,268,0.31,0
30.93740156,22,4.91,0
32.59606388,35,5.5,0
103.6896925,288,4.68,0
176.778707,298,8.64,0
105.6140843,99,8.7,0
178.7221727,139,4.32,0
215.252788,268,3.65,0
154.5651105,196,2.23,0
211.2225082,256,8.13,0
103.2065424,83,8.51,0
188.2634236,133,0.19,0
111.9635836,280,2.67,0
184.8101423,282,8.25,0
201.3014047,265,8.11,0
114.6229987,278,8.69,0
134.1546688,254,8.15,0
150.3396284,151,8.18,0
145.9992386,194,1.74,0
40.72647819,164,4.02,0
31.11962134,252,5.84,0
199.0592634,237,8.34,0
31.91976646,20,5.71,0
210.8311828,73,8.69,0
31.10011503,120,4.7,0
38.13467493,62,3.91,0
32.27647109,84,0.23,0
37.37504962,38,5.38,0
40.88633912,116,5.79,0
133.2367174,252,2.78,0
31.39441411,245,1.48,0
130.3988102,52,2.7,0
202.9617266,221,8.85,0
119.3810042,182,8.64,0
123.8768006,81,1.45,0
123.9462957,239,8.87,0
208.6789054,269,0.89,0
33.78655484,215,5.23,0
30.52514414,212,1.52,0
135.8484238,100,8.44,0
129.2932447,219,4.09,0
33.0205827,24,0.57,0
212.0744231,72,5.98,0
160.3299293,156,3.05,0
33.27597614,82,2.62,0
214.9450443,122,2.53,0
134.734293,240,2.89,0
175.0859661,23,8.97,0
225.7901501,55,8.34,0
108.3435221,112,0.61,0
32.73097777,138,3.35,0
39.85584218,28,2.21,0
31.36613372,205,3.93,0
162.1911755,63,1.27,0
170.8867346,296,8.63,0
135.1338973,256,8.82,0
124.9463751,148,1.6,0
108.4224874,37,3.42,0
113.848905,174,0.52,0
105.5072719,219,0.46,0
177.420541,75,8.4,0
159.1377922,16,8.84,0
217.887555,43,8.49,0
176.8437465,270,8.33,0
195.1348665,199,0.46,0
220.4114075,1,8.29,0
123.3379041,109,8.4,0
138.8854365,150,2.76,0
38.4739061,203,1.74,0
225.6532711,77,8.75,0
169.2099436,297,8.77,0
34.88766378,273,2.24,0
164.4118689,248,3.38,0
40.94529821,187,5.84,0
187.7769821,247,8.8,0
210.2159197,297,8.34,0
40.91776877,86,0.13,0
189.83887,246,3.18,0
34.01878718,297,5.64,0
166.1456824,96,2.49,0
119.3458887,160,8.9,0
174.8108328,143,5.47,0
36.08527678,87,0.09,0
141.5584595,276,8.02,0
207.8682396,113,8.86,0
170.2080068,265,2.32,0
36.55320924,271,0.75,0
151.5710063,142,8.94,0
195.8957749,106,8.17,0
113.1598547,69,1.15,0
37.70670256,118,3.99,0
36.31699433,78,4.16,0
153.0416962,178,2.63,0
173.9142616,117,1.08,0
115.9663692,121,0.42,0
207.6541371,209,8.93,0
135.8643442,58,8.27,0
183.5402248,286,6,0
33.8116036,32,5.93,0
153.3622391,86,5.91,0
33.09084231,285,3.74,0
136.3556891,285,8.99,0
34.97390766,92,1.96,0
125.8062501,143,8.24,0
200.9890238,201,5.47,0
185.9099523,86,2.72,0
220.7738027,117,3.18,0
139.2980146,63,8.88,0
164.6418544,54,8.18,0
219.8428831,46,8.06,0
194.4563156,253,0.85,0
123.699679,270,0.23,0
34.63719316,161,5.3,0
167.5046812,11,8.96,0
155.4423766,113,8.71,0
158.3151201,121,0.1,0
142.126109,231,2.56,0
230.4598989,166,4.35,0
32.8668649,106,3.3,0
36.88364455,8,4.71,0
209.3347012,271,8.82,0
229.755061,23,1.86,0
31.42224551,17,4.83,0
225.1909038,197,8.31,0
32.4818937,2,2.35,0
34.42744757,259,0.24,0
203.0757919,61,4.59,0
106.2477305,21,8.86,0
129.945505,64,8.65,0
33.18268971,141,3.45,0
31.48267144,69,2.71,0
35.05615758,92,4.32,0
119.829171,103,2.08,0
32.70653202,139,3.88,0
180.7239622,150,8.04,0
186.5830938,96,5.34,0
230.5864584,98,5.72,0
40.49112772,61,5.58,0
156.1641071,89,8.55,0
203.680054,164,2.74,0
118.7309117,33,3.45,0
184.5156583,142,8.12,0
39.81412086,17,0.33,0
151.5188917,49,8.51,0
215.3124149,173,8.07,0
154.3065241,185,8.12,0
189.365258,232,8.56,0
103.2862828,211,8.38,0
105.0192175,294,8.61,0
40.56308703,143,3.63,0
208.85273,119,8.42,0
203.5746207,183,8.18,0
168.5421169,185,1.28,0
40.68787667,181,4.27,0
205.3625059,14,8,0
122.7746447,185,8.1,0
30.71388717,263,6,0
108.0709574,147,8.25,0
147.4617764,272,8.2,0
184.20341,260,8.82,0
209.23684,187,1.83,0
34.62643954,80,1.32,0
174.4809149,13,2.8,0
208.2232878,102,8.18,0
219.450137,109,5.94,0
131.0880481,215,8.81,0
30.89793115,129,0,0
215.3667591,143,8.45,0
141.967506,157,8.76,0
143.2983794,58,8.02,0
192.7547622,161,5.23,0
30.40488357,283,0.6,0
136.2605794,91,8.34,0
182.9069434,294,2.92,0
200.3715366,225,8.1,0
31.63325348,76,3.08,0
121.2430451,209,4.42,0
208.3317772,177,8.51,0
201.5553499,157,3.59,0
164.1034431,18,8.08,0
34.57569673,28,4.84,0
33.94130224,122,3.08,0
34.19783118,73,2.48,0
33.07101076,141,4.1,0
120.2643753,70,8.54,0
120.0047191,282,8.75,0
35.73094396,64,3.72,0
34.91892704,210,1.26,0
31.21548621,251,4.74,0
34.64462836,169,3.59,0
129.1776079,106,8.09,0
157.7343072,105,8.29,0
164.1667638,202,0.07,0
159.4712066,269,0.39,0
32.79466765,233,0.64,0
40.95953401,257,1.38,0
143.510916,236,8.52,0
173.467166,3,3.5,0
228.9529574,56,1.68,0
100.4274799,102,8.71,0
184.3732462,149,0.13,0
175.2692313,175,5.38,0
129.7111291,89,8.79,0
130.8594332,229,1.17,0
126.1397288,111,1.94,0
185.7373377,292,8.79,0
40.51236698,275,1.8,0
38.16271124,50,2.92,0
31.29369776,149,3.19,0
226.2479326,210,8.72,0
213.7533858,44,8.44,0
30.16307009,63,1.64,0
205.2349309,212,2.95,0
172.5557479,226,2.21,0
179.9866729,41,8.74,0
212.5162685,58,8.45,0
164.8859532,185,8.2,0
217.6134246,248,0.79,0
166.8683828,127,8.58,0
212.3854832,169,5.38,0
217.2579077,249,8.07,0
32.47559643,174,0.47,0
155.3496379,205,4.38,0
123.7067608,118,8.56,0
168.5594274,236,8.27,0
207.3803574,136,3.01,0
136.6167863,215,0.85,0
220.7883141,122,8.12,0
36.81499923,1,5.52,0
170.8675018,109,8.91,0
113.316092,250,3.95,0
109.4184207,191,8.18,0
190.922776,153,1.09,0
146.064697,184,8.62,0
194.2763123,245,2.88,0
137.2348689,157,4.09,0
186.5364835,191,5.85,0
37.50769137,276,4.74,0
222.7929385,14,3.13,0
208.0453505,8,8.42,0
187.7269696,193,4.68,0
31.91336028,283,0.67,0
35.55323172,242,0.24,0
114.0589497,132,1.3,0
230.254602,161,0.79,0
38.66024165,40,0.5,0
103.0995562,150,2.77,0
37.22408583,67,2.87,0
101.0434273,212,9,0
119.2499581,299,8.04,0
203.6608222,251,8.75,0
176.532528,195,5.26,0
218.001137,195,0.29,0
31.05850532,65,2.27,0
132.3404663,260,0.89,0
208.4882058,65,5.68,0
126.1620861,1,3.78,0
124.7797899,5,8.89,0
40.60146059,147,4.04,0
223.1147407,241,5.02,0
40.49912803,31,2.01,0
179.8292316,63,1.95,0
34.16451247,37,0.17,0
228.8217419,119,4.69,0
171.4460594,86,4.29,0
156.0277887,66,8.79,0
142.1567711,280,8.62,0
109.5254112,226,8.75,0
179.1494421,268,8.85,0
111.1336123,104,4.43,0
159.4491096,270,3.91,0
213.0558588,96,5.61,0
32.69552258,11,5.47,0
132.684733,296,8.39,0
211.0282522,8,5.06,0
39.75266173,174,0.54,0
175.30374,29,2.12,0
103.6507726,251,8.04,0
217.9614872,175,8.52,0
111.9462276,76,8.99,0
184.9281488,60,8.87,0
218.0131715,229,0.82,0
229.6681335,228,8.87,0
30.16355289,205,0.79,0
180.5629576,204,8.1,0
35.9380271,80,4.64,0
216.4075607,237,8.6,0
162.0403126,2,8.46,0
34.0484195,17,0.04,0
117.2489021,202,5.12,0
40.97453155,197,0.87,0
39.13613821,112,4.73,0
36.05973261,277,4.83,0
226.7898055,19,2.23,0
160.9299476,59,5.93,0
115.4661391,262,9,0
127.6561958,64,8.52,0
178.1029425,108,8.28,0
108.7230274,85,0.63,0
229.8380882,0,1.02,0
172.2783384,73,3.56,0
133.2374828,296,1.23,0
33.92335882,69,5.79,0
172.6767302,3,8.48,0
32.21467216,29,0.94,0
38.54275075,39,1.71,0
30.90849719,194,4.16,0
37.27679425,22,1.62,0
230.631196,278,1.62,0
130.8358272,92,4.09,0
36.4389054,229,3.72,0
40.93817873,16,0.23,0
34.224055,267,1.37,0
205.524434,287,8.46,0
158.3766218,142,0.86,0
35.91882255,129,1.29,0
100.2686684,168,8.06,0
213.5650768,173,0.43,0
34.47391576,293,4.59,0
38.55107154,130,4.1,0
205.2034424,121,8.02,0
110.0607313,138,5.84,0
33.64618906,12,4.73,0
221.0392422,59,3.35,0
106.9423424,90,8.72,0
37.14815651,105,2.75,0
38.49299301,240,3.26,0
197.6464357,276,5.54,0
39.96643389,115,3.91,0
141.297818,156,1.87,0
178.4799116,286,1.79,0
116.8355388,210,4.49,0
112.1502418,210,5.09,0
118.2345672,149,0.37,0
31.05083711,219,5.6,0
181.8805294,288,4.46,0
40.68335768,88,1.55,0
111.7361185,54,0.91,0
40.0562056,244,0.85,0
128.6301632,44,2.12,0
166.5754745,91,2.96,0
116.8338705,67,2.96,0
205.0085516,70,8.37,0
115.4076048,267,0.6,0
32.30963064,74,5.05,0
183.1177472,64,8.18,0
37.16431357,190,2.42,0
138.5521695,53,8.47,0
38.77220321,151,1.74,0
115.8309011,142,8.38,0
211.424966,138,8.46,0
108.0025982,273,2.39,0
36.27478053,184,2.92,0
30.07514376,268,3.02,0
191.4247366,242,2.42,0
39.40723418,103,4.57,0
34.10356105,264,0.8,0
142.7072819,80,8.17,0
37.78477939,178,1.57,0
36.36887629,283,5.12,0
118.6692639,295,8.52,0
106.475409,254,8.45,0
168.2945744,153,5.15,0
34.80147808,211,0.81,0
134.5790909,25,8.66,0
148.3080158,280,8.73,0
32.09569934,248,4.43,0
34.79305394,213,3.75,0
30.79993558,256,1.02,0
40.63248972,20,1.72,0
227.482347,30,8.13,0
100.801403,268,8.22,0
149.3179266,241,2.65,0
184.3515048,72,8.49,0
149.8587782,280,8.59,0
35.13781398,177,1.19,0
153.7334802,141,4.14,0
39.58439357,198,2.78,0
122.4782601,73,8.89,0
160.0735133,22,8.3,0
120.6723374,97,8.46,0
40.95904343,12,2.66,0
201.398342,28,5.86,0
164.3328599,169,3.74,0
31.35994294,170,5.49,0
102.942608,297,8.71,0
108.3454869,31,5.43,0
158.4179219,202,2.81,0
198.3556294,76,3.03,0
32.31224747,172,1.06,0
218.534989,55,8.12,0
32.77270663,25,5.75,0
102.3002865,16,0.96,0
205.3017769,16,8.21,0
118.3972839,152,8.46,0
36.62089317,10,1.97,0
38.99276273,208,0.95,0
209.3050105,111,4.35,0
165.5152605,195,8.94,0
103.4637895,108,3.82,0
33.15989889,132,2.3,0
100.3862542,76,8.14,0
39.98482233,195,3.78,0
127.448562,41,4.74,0
150.3004721,286,0.26,0
33.05122984,192,2.03,0
166.9323888,242,8.52,0
207.460941,275,8.89,0
39.36832192,149,5.17,0
178.1954868,82,2.82,0
30.66529787,148,4.16,0
212.806066,136,8.28,0
178.2235694,99,3.94,0
220.1890908,247,8.26,0
30.66962596,210,0.57,0
114.6042325,138,8.26,0
30.17992205,228,5.75,0
141.2759426,110,8.43,0
132.1073372,170,3.89,0
101.7797944,95,0.11,0
214.1096659,296,8.59,0
144.295772,74,3.71,0
223.8835153,102,8.28,0
221.9751024,136,3.55,0
177.0220266,272,4.54,0
191.7171127,175,8.43,0
130.9539647,202,3.54,0
33.99057056,257,3.85,0
36.05136891,136,4.45,0
36.72997235,222,4.72,0
33.54448057,153,1.55,0
140.246191,3,8.51,0
115.2520487,4,2.63,0
201.0708807,266,8.3,0
33.50325902,146,1.82,0
34.96631027,118,1.16,0
38.84620584,211,3.73,0
39.13581449,294,1.52,0
149.4406006,135,8.05,0
150.6894039,224,3.71,0
186.8340775,181,5.56,0
163.105971,173,4.5,0
37.73029504,0,5.76,0
225.1544645,44,2.89,0
192.1106532,202,2.83,0
172.1435175,198,8.98,0
123.4812224,190,0.06,0
155.0842041,90,5.87,0
212.2621173,212,8.99,0
227.0193544,240,1.83,0
35.41050191,163,5.09,0
202.7022483,284,8.84,0
36.25425622,169,1.11,0
170.5533858,50,5.93,0
204.9024025,284,4.72,0
33.20169815,150,3.12,0
37.65300164,283,5.64,0
129.6326217,170,8.85,0
32.69109979,95,4.6,0
31.58088537,294,3.15,0
117.6201982,82,8.43,0
150.7583602,178,8.95,0
38.71607456,203,0.49,0
34.69649944,264,5.86,0
141.1937406,279,8.72,0
167.0955167,20,3.67,0
131.4590254,68,1.49,0
170.3169653,58,5.12,0
102.1972952,292,8.14,0
155.7625285,29,8.6,0
136.1614346,43,3.82,0
30.00850107,23,3.26,0
153.2902556,185,1.6,0
34.9442594,99,0.07,0
107.1654478,207,8.54,0
223.3262831,241,3.65,0
113.1174816,192,8.2,0
35.05755495,214,4.72,0
127.2563106,216,5,0
201.5468655,186,8.65,0
37.54014081,43,0.36,0
40.71219507,78,1.38,0
168.2382544,225,4.78,0
35.35447526,86,1.98,0
33.46569523,54,1.93,0
206.1457293,268,8.25,0
30.81800679,293,0.19,0
104.3947567,103,8.94,0
198.6713559,226,2.76,0
107.5692551,298,8.63,0
34.13085457,41,2.47,0
226.7602407,121,4.21,0
36.43738073,161,5.33,0
33.78949145,71,0.81,0
159.2364423,54,8.22,0
113.6576323,91,8.76,0
120.7007286,81,0.63,0
225.7028489,297,8.18,0
173.2053872,134,3.59,0
230.0271647,187,0.72,0
216.0880854,162,4.76,0
184.1014111,60,8.39,0
162.6591062,267,2.41,0
150.0772767,133,0.24,0
132.7865317,105,8.57,0
157.8821391,68,1.71,0
39.20582812,185,4.94,0
31.28358052,100,0.1,0
199.4304048,200,8.11,0
184.8302544,193,5.84,0
34.39429666,27,4.7,0
145.7710051,211,4.91,0
129.5708775,300,8.43,0
164.9793454,245,8.01,0
193.9731129,247,8.23,0
174.0184393,113,8.8,0
153.5269819,52,0.03,0
203.17722,31,8.32,0
141.6517655,101,8.01,0
37.35246385,26,4.13,0
109.1366923,175,8.05,0
151.7577355,299,2.46,0
117.2640574,231,8.46,0
103.9623888,147,8.88,0
30.94967107,238,1.44,0
214.4246035,30,5.35,0
105.8513946,135,2.73,0
130.2545382,179,8.74,0
40.74379907,67,1.33,0
103.8891288,66,4.01,0
122.8979804,65,5.4,0
130.629559,14,3.7,0
32.90218441,115,3.45,0
39.1878582,56,5.21,0
151.1583041,59,5.91,0
183.1075888,256,3.35,0
33.87271533,249,1.99,0
171.0708965,241,4.41,0
161.2019943,188,0.7,0
113.7523323,48,8.9,0
197.5699565,228,5.8,0
39.37407792,89,1.73,0
37.32873946,297,2.45,0
138.8999989,86,2.03,0
40.34250358,261,2.78,0
205.5548069,47,8.05,0
207.6683447,299,8.68,0
133.4663645,159,1.91,0
36.90805351,68,0.18,0
174.489247,254,8.35,0
33.58159097,283,0.44,0
230.5476259,300,8.14,0
132.882426,175,8.04,0
208.4671866,75,8.26,0
119.1804733,88,8.74,0
227.7487515,257,2.22,0
118.0593755,211,8.49,0
125.8806865,148,5.61,0
205.7544438,16,8.94,0
169.2801977,19,8.7,0
199.8852349,78,8.13,0
208.583209,226,3.26,0
174.4473112,140,2.42,0
124.0443725,220,4.21,0
189.9126927,206,8.31,0
149.5858538,98,8.98,0
201.1531758,207,8.99,0
212.2510857,107,1.72,0
220.8859967,222,3.83,0
110.5937285,46,2.82,0
152.2659321,16,4.47,0
188.9325874,175,8.6,0
170.6605303,292,5.71,0
37.84277286,152,1.65,0
100.7055398,155,0.38,0
227.9396606,135,5.05,0
175.4794458,259,8.64,0
194.2863737,194,8.11,0
155.4567478,166,8.84,0
188.1292751,300,8.63,0
192.3995771,94,8.87,0
36.34391722,217,4.59,0
132.2057219,163,8.49,0
174.9340076,286,8.61,0
120.6728929,230,2.14,0
229.0046463,20,8.24,0
103.3122398,27,8.52,0
136.5930685,228,3.35,0
197.6761036,201,8.89,0
171.4920979,162,0.28,0
121.4482892,158,2.37,0
35.16818659,298,2.2,0
153.0957177,191,5.27,0
170.8119017,81,8.1,0
185.4018948,181,3.95,0
205.3700735,134,0.53,0
132.6541564,41,0.29,0
141.5044668,186,4.07,0
141.5807169,109,2.26,0
37.84725545,158,0.08,0
40.40299567,97,3.62,0
110.3223399,164,5.82,0
187.8453526,192,4.1,0
225.8947043,120,4.23,0
34.81261011,21,5.8,0
107.006893,270,8.14,0
31.35145567,154,3.6,0
152.2778738,73,8.75,0
166.4206326,68,8.52,0
182.4703409,213,4.25,0
203.0006566,178,8.32,0
111.7163118,36,3.21,0
163.319994,53,8.95,0
33.69194468,205,5.22,0
127.4582486,220,8.63,0
222.8951332,124,3.12,0
222.52801,264,4.78,0
187.8216286,229,5.87,0
169.0990373,100,8.22,0
30.60352843,83,2.45,0
36.9170212,87,4.84,0
185.4482667,135,8.5,0
127.9955028,48,8.3,0
180.8477716,224,8.38,0
129.4906209,197,8.6,0
226.3623521,111,5.29,0
36.66700139,87,2.48,0
39.83524832,216,5.01,0
101.9649568,220,8.46,0
33.82197416,49,1.22,0
40.55000256,234,5.66,0
37.08775502,295,3.66,0
194.3673644,123,3.32,0
179.2540557,18,0.86,0
217.5142264,117,3.2,0
228.2918461,217,4.82,0
229.1032633,171,8.07,0
120.6469904,188,2.24,0
192.7839263,65,8.35,0
154.0875955,152,1.62,0
147.0399629,256,8.26,0
160.1876313,71,5.72,0
106.3016277,226,8.66,0
31.77589762,248,3.79,0
36.97510512,63,2.18,0
37.40570916,30,2.66,0
227.3018633,182,8.51,0
30.0713036,86,4.13,0
142.5808433,57,4.45,0
34.43373907,18,5.84,0
195.4885227,259,8.53,0
110.8744053,53,8.25,0
112.0150746,114,8.76,0
34.8811785,293,5.39,0
40.50926015,103,3.94,0
34.88465951,132,1.15,0
116.815489,32,2.13,0
126.4590291,217,5.55,0
131.9208467,56,8.76,0
141.7960385,98,8.65,0
39.38666814,207,4.06,0
190.0037574,195,8.17,0
213.6796061,192,3.2,0
188.9585306,286,0.79,0
146.8457724,90,8.46,0
34.99858376,40,1.67,0
183.5278665,71,8.09,0
217.5287608,271,8.61,0
31.83101306,295,3,0
38.04755868,173,5.73,0
141.6310628,121,8.95,0
173.169321,170,8.39,0
37.30405914,191,1.87,0
221.5945675,22,0.19,0
136.2331396,239,5.07,0
225.0887993,177,1.68,0
171.8839984,142,8.71,0
140.6581121,32,0.59,0
33.43857284,247,5.05,0
167.723017,267,0.72,0
214.5366454,263,8.53,0
197.1681528,54,8.09,0
35.00468984,293,0.4,0
223.4090113,161,1.83,0
33.4202311,267,4.02,0
105.2658815,106,8.16,0
175.2077836,253,4.14,0
198.2648245,190,8.81,0
31.48400107,208,3.09,0
31.61168005,217,4.88,0
223.5685968,68,2.96,0
119.0322954,1,1.44,0
213.9747384,235,8.36,0
37.70682013,124,5.24,0
38.10571981,135,5.23,0
167.2265006,120,0.91,0
160.3682101,72,8.54,0
143.5539058,48,8.31,0
30.29337783,276,1.64,0
38.02830189,214,3.13,0
176.9647988,79,3.14,0
38.54787296,255,4.24,0
30.45765031,183,2.59,0
218.9824308,31,8.5,0
138.6476549,78,0.46,0
230.4875729,282,8.45,0
158.8160208,89,5.64,0
184.7938033,169,8.17,0
223.0041657,2,5.94,0
201.5320063,172,1.89,0
36.63333719,77,0.38,0
175.6211979,188,2.67,0
151.8880505,27,8.47,0
116.7016427,43,8.81,0
228.6027127,14,8.81,0
121.3256305,265,0.34,0
39.3953496,147,1.01,0
33.84351824,100,0.55,0
187.4020213,34,8.78,0
108.3551815,73,4.92,0
200.57241,246,8.09,0
151.1263289,244,8.91,0
190.5644577,39,8.37,0
35.2242219,214,4.2,0
160.4392071,201,0.89,0
102.9976796,245,3.49,0
109.1779731,218,4.48,0
