vibrate,voltage,pressure,label
188.3959698,647,2.58,0
69.2877254,472,1.55,0
35.69381819,464,3.06,0
100.2450525,292,8.88,0
31.00790925,135,1.37,0
32.93025635,484,2.51,0
108.6477559,499,0.58,0
37.94228936,996,0.02,0
36.41418023,483,0.23,0
153.3622391,950,5.91,0
118.2345672,916,0.37,0
37.21478039,710,2.33,0
37.71028659,466,4.02,0
153.94806,601,8.12,0
170.9616117,804,5.04,0
31.53520298,718,5.42,0
98.61175751,476,5.72,0
36.05136891,903,4.45,0
207.5415968,489,8.4,0
162.3504205,866,8.57,0
131.9224761,486,8.38,0
189.8343907,481,8.87,0
34.27938079,494,4.8,0
40.45256596,461,2.87,0
30.26830994,273,4.39,0
100.8806831,693,1.84,0
165.0949984,144,2.58,0
158.3766218,919,0.86,0
40.17277152,465,0.09,0
70.44677649,478,0.84,0
158.3151201,948,0.1,0
68.49979419,494,4.02,0
62.95246896,471,1.04,0
37.42555175,477,0.76,0
111.6008789,461,8.2,0
66.98571932,497,4.24,0
106.5093556,471,1.29,0
36.60624707,670,2.43,0
147.1882471,477,8.2,0
55.78960511,482,1.31,0
144.4240549,161,2.96,0
36.5936615,467,0.29,0
208.4424371,461,8.82,0
189.9126927,887,8.31,0
163.7032814,477,8.87,0
68.78284821,476,5.75,0
118.2214654,646,3.49,0
39.27049963,2,1.59,0
207.2137276,11,8.27,0
30.01875942,490,2.1,0
38.4908012,678,4.19,0
219.6038946,484,8.23,0
37.37651138,38,5.03,0
39.10386511,100,5.51,0
134.2085478,472,0.66,0
39.96643389,917,3.91,0
37.63683946,481,4.48,0
138.444604,486,4.4,0
32.90117382,190,4.17,0
96.52541301,500,1.1,0
51.6127701,480,4.53,0
144.5789756,496,8.12,0
211.8101023,646,3.12,0
173.1903364,462,8.39,0
33.29098731,41,2.58,0
131.15251,259,8.08,0
31.71097774,825,3.79,0
35.32070429,840,4.09,0
158.8072373,208,8.41,0
32.53921707,496,4.87,0
224.7851069,263,3.59,0
192.0421314,861,5.69,0
194.5011052,480,8.86,0
94.57775487,483,0.86,0
65.69287988,488,0.44,0
34.97024272,269,0.27,0
40.22791359,29,4.47,0
213.0009148,794,5.98,0
220.7356684,471,8.52,0
54.06834283,492,4.86,0
220.4056057,463,8.8,0
133.5105839,491,4.48,0
50.62273364,486,3.98,0
161.7565926,730,8.7,0
67.30234556,486,1.4,0
30.70576295,492,5.08,0
30.50771846,464,0.06,0
140.967815,460,8.08,0
31.07876267,826,0.87,0
167.9067765,493,8.03,0
31.3144294,477,3.86,0
136.3161956,633,5,0
91.97494909,461,2.61,0
119.325947,786,8.26,0
196.9870318,991,8.79,0
176.1883657,469,8.13,0
111.9544358,478,8.03,0
107.8215849,635,3.48,0
79.6876862,474,1.22,0
155.4400915,645,8.99,0
208.5670695,167,8.65,0
36.70895913,21,5.88,0
109.3112975,148,1.38,0
183.7475887,637,5.75,0
229.2035113,754,8.22,0
40.4392658,496,4.78,0
54.31652826,482,5.64,0
119.4477494,807,5.42,0
36.44985354,498,0.34,0
111.3243649,482,8.26,0
114.9788127,492,8.46,0
39.66437739,462,3.86,0
38.57065579,485,2.77,0
34.58163108,180,1.3,0
31.08666439,481,1.27,0
139.7650883,467,8.51,0
38.29247843,635,0.35,0
37.89725657,487,4.54,0
35.01382969,653,3.43,0
147.7910988,157,8.13,0
190.1995893,494,8.18,0
114.7810597,465,5.94,0
129.18973,462,8.59,0
198.2781525,724,1.08,0
163.0543627,157,8.9,0
37.13232282,217,4.69,0
128.2686459,57,8,0
30.02266298,116,0.55,0
36.58582014,461,1.85,0
209.0081642,686,3.98,0
162.3490804,460,8.79,0
98.23610714,486,5.98,0
35.62321128,600,4.05,0
103.7243837,488,1.39,0
156.0375601,719,8.03,0
40.42785973,494,1.03,0
40.4255922,499,2.8,0
127.0605582,463,3.63,0
31.60425773,488,5.48,0
188.9398333,115,8.48,0
34.54629404,478,4.78,0
130.7275003,500,8.69,0
158.8115313,481,8.66,0
198.2094043,251,5.47,0
39.0384921,263,4.44,0
37.50912428,741,0.19,0
214.4552603,144,8.25,0
187.6431505,707,8.32,0
40.78849586,468,2.8,0
113.4172992,498,8.22,0
36.25836661,470,5.69,0
37.38192088,75,1.37,0
35.942586,460,3.24,0
213.8672807,495,8.72,0
65.75889713,500,4.55,0
32.88818948,469,0.21,0
108.888601,491,8.55,0
35.98968592,859,5.66,0
214.7847964,500,8.34,0
35.66919001,83,5.29,0
104.2695723,493,8.31,0
109.2058028,499,8.28,0
178.9319441,500,8.89,0
37.96731775,219,0.28,0
155.0128572,149,8.6,0
126.7181611,468,2.11,0
137.621702,469,8.22,0
106.193124,478,8.12,0
35.68021733,493,3.65,0
146.0928966,489,8.52,0
65.36718696,491,2.21,0
32.49182214,294,4.61,0
39.7924013,166,0.91,0
76.70452717,471,4.46,0
181.8516257,486,8.57,0
37.49945599,9,5.87,0
118.053191,487,8.54,0
216.1947665,642,2.1,0
30.90849719,920,4.16,0
135.8484238,957,8.44,0
186.053199,490,8.12,0
36.36870872,468,2.88,0
137.308202,99,2.08,0
189.6194976,271,8.94,0
76.86537293,462,2.49,0
168.2633492,478,8.41,0
38.34487314,474,3.52,0
127.0179768,477,8.8,0
37.70354776,491,2.47,0
118.1972301,475,8.99,0
116.5369426,499,4.36,0
34.34908854,469,0.92,0
153.6602895,487,8.29,0
110.0716292,474,3.97,0
36.55564017,713,3.71,0
34.83241892,479,4.72,0
141.5584595,952,8.02,0
119.6760712,492,8.35,0
34.42325092,497,0.85,0
181.0413955,500,8.93,0
130.2388864,242,8.02,0
32.80781706,662,5.54,0
109.750744,492,4.61,0
39.56541523,661,4.59,0
66.16831911,466,0.81,0
39.50533392,464,3.18,0
35.9597012,623,3.92,0
152.7009022,487,8.79,0
179.7476789,176,1.84,0
36.72997235,903,4.72,0
118.7625229,821,8.13,0
70.39764764,495,2.98,0
127.5350913,136,8.06,0
205.6513372,62,8.73,0
119.0607146,284,8.28,0
114.4701477,189,0.79,0
144.0283191,64,3.45,0
194.9754275,154,3.51,0
227.442124,494,8.2,0
144.9501838,472,8.38,0
31.49157563,465,0.5,0
222.2287075,665,8.1,0
207.8682396,952,8.86,0
103.9623888,892,8.88,0
216.7623046,283,8.47,0
34.592787,499,0.52,0
173.0416036,249,8.32,0
30.35642039,460,5.67,0
171.6286412,723,8.37,0
90.19148397,474,2.08,0
165.1735431,108,3.43,0
38.91061994,490,4.63,0
78.54018569,496,4.5,0
138.064561,483,4.33,0
98.87529837,466,0.6,0
38.75425277,463,1.93,0
112.3193749,470,9,0
34.63749019,460,1.35,0
218.9851506,616,8.58,0
67.60275022,489,4.96,0
32.05203114,491,0.18,0
142.5395048,240,8.27,0
32.95084149,470,5.5,0
145.2049256,685,8.89,0
142.5300249,130,4.95,0
88.52254685,470,0.18,0
141.6586545,487,8.51,0
34.55268774,262,1.54,0
181.3366879,193,4.99,0
78.5363509,475,0.08,0
100.9652583,468,0.69,0
122.0865332,675,8.52,0
95.05637437,466,0.73,0
158.1357062,494,8.21,0
38.69023604,478,3.79,0
80.57582602,475,5.74,0
205.9611656,203,5.99,0
193.5578373,476,8.84,0
33.65980519,496,2.24,0
35.99935474,231,4.71,0
220.4695488,469,8.97,0
35.66262736,205,1.82,0
117.9497149,473,5.66,0
152.2958603,619,8.85,0
30.52438575,482,3.04,0
194.4152083,478,8.72,0
40.40652127,96,4.82,0
210.7867458,50,0.76,0
30.31497777,705,5.52,0
98.25543933,490,2.6,0
36.42198796,496,5.86,0
150.6982527,212,8.2,0
31.98278359,173,0.1,0
126.8421777,460,1.82,0
30.59756875,465,0.85,0
109.5367574,476,0.64,0
36.78171165,801,4.84,0
166.5019511,482,8.62,0
118.4420381,822,8.31,0
169.4837924,236,1.53,0
158.7283893,744,2.93,0
32.64322699,482,5.36,0
55.84320442,472,1.55,0
32.91095152,105,4.73,0
180.6985792,694,8.65,0
31.73092379,261,1.34,0
142.7667671,753,0.35,0
206.1457293,896,8.25,0
137.1365986,750,1.92,0
31.74861154,37,2.11,0
114.706552,467,0.06,0
169.2099436,953,8.77,0
174.0826951,462,8.51,0
31.39441411,958,1.48,0
139.7826584,465,8.1,0
140.0579352,226,1.33,0
135.17117,865,1.64,0
111.4390271,461,0.12,0
199.6273656,844,8.62,0
105.624788,1,8.35,0
142.7243528,744,5.54,0
33.902483,465,1.77,0
30.10955741,18,0.16,0
216.1386407,485,8.04,0
138.1962259,475,1.07,0
31.65219112,487,0.8,0
39.62511103,148,0.09,0
220.5627786,174,5.93,0
166.2365046,89,8.6,0
160.1633614,718,8.17,0
169.6338512,114,2.52,0
66.15560503,493,2.69,0
104.2568735,482,0.84,0
132.8260352,488,8.06,0
71.25470953,494,4.36,0
40.10046104,299,1.12,0
86.87712939,492,2.91,0
112.9901428,607,1.93,0
51.52807199,478,0.52,0
210.8698748,774,8.94,0
74.97757142,488,3.95,0
136.4223236,47,5.91,0
74.22184738,474,5.51,0
166.0216231,283,8.07,0
211.8608677,298,4.1,0
186.0993065,49,8.36,0
30.67425118,15,1.89,0
199.1672738,464,8.32,0
33.18272414,210,2.08,0
133.3971335,710,8.02,0
113.4569008,460,0.59,0
126.7858504,91,3.26,0
118.2351512,493,1.6,0
30.51631682,474,2.45,0
140.8077674,485,8.49,0
230.8140137,239,8.83,0
138.1870329,490,4.75,0
104.2429554,461,8.93,0
125.7249847,487,3.26,0
35.33109564,462,3.82,0
103.8546762,9,8.04,0
136.5930685,884,3.35,0
205.3573835,488,8.36,0
125.3822294,122,8.33,0
202.6490944,482,9,0
145.744928,775,2.17,0
129.0841982,463,4.08,0
109.7271661,474,8.52,0
38.15078075,470,5.82,0
35.27297329,484,2.27,0
120.2484071,11,8.36,0
156.578961,480,8.39,0
230.1954865,281,8.59,0
143.510916,935,8.52,0
135.9020003,474,8.94,0
205.7597595,815,8.25,0
182.6014637,640,8.78,0
102.078081,494,5.88,0
36.22640812,490,0.33,0
166.4123941,733,8.39,0
96.37389872,460,0.38,0
126.3514329,500,2.96,0
130.7419577,16,1.68,0
39.43992153,498,1.36,0
33.39548821,487,0.63,0
31.03021596,482,5.91,0
195.1846277,478,8.2,0
81.51609141,487,0.07,0
72.4032395,460,2.98,0
35.76804377,461,2.32,0
162.1681807,492,8.47,0
40.52016097,472,1.75,0
32.93816588,466,5.82,0
149.5858538,887,8.98,0
38.02830189,870,3.13,0
203.5165286,462,8.24,0
223.0041657,869,5.94,0
130.3988102,958,2.7,0
214.1429962,485,8.87,0
201.5320063,869,1.89,0
108.5788742,465,4.26,0
138.354526,742,3.34,0
101.39704,694,5,0
206.9174035,469,8.27,0
34.43373907,876,5.84,0
38.43500524,484,4.73,0
35.58181175,494,0.66,0
206.9375813,464,8.16,0
37.9175696,750,4.04,0
33.62456501,481,1.19,0
131.2665304,496,8.11,0
31.62720205,497,2.95,0
30.81800679,896,0.19,0
189.5718879,243,8.01,0
128.1282871,38,8.03,0
173.0996043,468,8.25,0
79.27982467,495,3.88,0
222.5177403,236,4.86,0
37.71822907,218,2.94,0
123.5070126,731,3.67,0
180.6455137,163,8.66,0
36.13073023,485,0.28,0
153.8867612,489,8.78,0
134.8555537,463,5.13,0
146.3134212,190,2.74,0
39.38666814,875,4.06,0
35.65845292,486,5.55,0
39.02841321,483,0.6,0
214.7216203,781,5.34,0
100.953702,468,2.32,0
100.4136023,740,5.22,0
100.8784429,481,0.92,0
127.9386645,471,8.47,0
117.9211291,775,8.48,0
152.7878524,492,8.82,0
33.10959585,474,4.42,0
164.2021874,238,8.42,0
30.29010343,101,2.85,0
51.96270525,496,4.94,0
38.5026992,860,2.72,0
227.8018056,845,1.42,0
100.5861433,158,1.32,0
168.3505857,256,0.04,0
173.458909,995,8.86,0
36.64449458,289,2.08,0
103.5296224,741,0.63,0
40.21100286,496,3.9,0
90.57511186,496,1.19,0
31.45940214,470,3.78,0
124.7797899,927,8.89,0
125.8658242,252,8.98,0
38.00601686,10,0.61,0
200.9344852,128,5.63,0
103.4724356,465,3.13,0
128.8156037,493,6,0
61.70615825,463,5.69,0
201.8761917,788,5.15,0
37.97805553,483,4.93,0
109.6275185,480,8.83,0
133.7862088,69,8.47,0
99.53341667,495,2.68,0
190.3207597,467,8.82,0
32.47559643,932,0.47,0
30.54487482,494,2.39,0
35.98788116,462,0.4,0
81.46224183,460,0.34,0
211.4149694,181,8.61,0
190.4109763,116,8.18,0
107.4328642,481,2.39,0
33.2639001,285,5.42,0
212.45675,500,8.84,0
36.9170212,880,4.84,0
87.61024398,491,5.21,0
212.3278442,738,1.1,0
137.1758845,463,8.98,0
191.877557,482,8.64,0
36.67270867,267,1.1,0
193.2823734,488,8.2,0
188.9798945,473,9,0
201.7014326,490,8.65,0
34.45184038,465,2.86,0
104.3695141,611,5.27,0
192.3655552,600,5.46,0
123.8087076,93,8.32,0
215.28082,484,8.38,0
126.5358492,600,8.46,0
33.10057637,822,2.35,0
40.90646087,981,3.55,0
147.4617764,941,8.2,0
101.3589402,472,8.53,0
36.17453172,127,5.5,0
92.62823796,468,5.57,0
104.8011962,742,0.09,0
33.05446212,476,5.03,0
214.7545706,636,0.1,0
34.31802792,483,0.52,0
184.6351326,500,8.36,0
133.0019567,233,2.67,0
50.10348296,463,1.66,0
39.05495412,465,0.72,0
31.60229253,484,1.22,0
35.23020361,462,2.02,0
30.80380135,462,5.29,0
184.6766226,660,8.08,0
179.5368373,765,0.17,0
153.0957177,883,5.27,0
121.4859377,460,8.04,0
50.44694203,487,4.43,0
109.2224275,498,8.01,0
166.8501597,35,5.41,0
126.5071719,159,8.32,0
35.00468984,872,0.4,0
156.7959521,250,5.78,0
36.59479324,460,3.6,0
112.0921999,795,4.78,0
164.9382582,163,5.09,0
34.98553555,755,5.84,0
39.01601294,836,2.07,0
30.62227493,469,5.13,0
210.3196272,820,0.17,0
126.7065882,77,8.47,0
124.2289803,477,8.79,0
30.87602519,472,4.06,0
115.9648029,151,3.56,0
30.6211833,469,3.57,0
133.2374828,921,1.23,0
100.0153918,500,3.46,0
32.60931152,496,1.41,0
122.729677,160,8.36,0
37.26187885,195,1.99,0
36.56697808,500,4.61,0
80.19097759,475,2.24,0
37.52893485,481,4.6,0
140.7102813,642,8.55,0
33.07101076,938,4.1,0
207.0420948,608,8.77,0
57.20927743,492,2.3,0
183.5699938,28,4.01,0
38.86652451,466,2.81,0
104.6239902,470,2.37,0
139.2980146,949,8.88,0
40.61994141,771,3.62,0
37.73001886,141,4.24,0
229.8377887,233,8.02,0
195.6110354,658,8.62,0
37.34597437,238,2.8,0
162.3266099,460,8.1,0
195.7038152,828,8.74,0
40.09349317,642,3.64,0
37.88394222,474,3.13,0
148.2946455,681,4.37,0
211.8961929,817,8.04,0
229.9356126,198,1.75,0
68.44000084,487,3.14,0
32.77603023,141,5.94,0
142.5677855,482,8.08,0
122.7989255,683,8.32,0
129.5002991,820,4.29,0
34.65331867,483,2.47,0
126.3521091,481,8.06,0
85.24291821,465,0.88,0
32.47580105,461,5.7,0
214.9450443,956,2.53,0
40.57306447,293,1.99,0
35.61488646,8,0.38,0
200.3551829,93,3.82,0
37.07873367,477,4.08,0
70.96540649,467,0.71,0
36.70375191,33,4.17,0
187.7666809,41,8.33,0
108.0236116,131,1.56,0
34.61066447,166,1.47,0
92.43605254,473,2.46,0
101.0470608,124,0.13,0
30.85408197,469,0.16,0
35.81399557,468,1.2,0
148.5951514,42,8.61,0
135.550843,467,1.4,0
40.97957107,489,3.56,0
65.99346875,480,4.15,0
40.68097552,194,0.35,0
182.0128655,476,8.44,0
201.184576,499,8.75,0
159.1412677,484,8.23,0
60.79194275,480,4.5,0
40.29133141,471,5.71,0
32.76887101,461,5.49,0
138.3944217,471,8.87,0
222.1592691,238,8.93,0
33.87271533,890,1.99,0
108.8279953,500,2.27,0
158.460965,703,4.6,0
36.61436011,486,0.48,0
179.458456,156,1.58,0
156.9766316,474,8.42,0
40.40496273,497,0.79,0
35.65621563,500,4.5,0
34.40907708,499,0.49,0
67.54587,484,3.88,0
217.7468677,40,1.89,0
39.6394314,479,5.34,0
38.94773466,467,5,0
77.82392717,488,3.74,0
116.7997206,255,1.72,0
101.6913717,500,8.02,0
191.869143,977,5.29,0
197.3407473,485,8.12,0
40.74460094,469,4.98,0
99.55017983,494,0.07,0
35.56977074,210,0.54,0
134.2249418,471,8.24,0
133.2372949,487,5.56,0
132.6633074,464,4.25,0
31.38778697,45,5.72,0
172.620775,483,8.35,0
110.0112254,483,5.59,0
35.5267759,295,2.46,0
34.15902996,492,1.32,0
32.70418178,484,3.49,0
223.773469,472,8.81,0
191.197769,747,5.8,0
54.23261363,462,0.74,0
151.1629205,733,4.74,0
228.6993311,738,2.96,0
34.92335251,475,5.12,0
36.21345541,461,3.58,0
39.8680312,480,5.17,0
120.493203,469,5.44,0
33.4911218,473,0.77,0
36.37068322,95,5.41,0
215.0566428,476,8.57,0
60.35980713,474,5.59,0
155.3653386,53,3.91,0
194.327223,461,8.82,0
177.562718,210,4.84,0
53.44368706,471,1.87,0
36.47427516,474,1.18,0
66.09626051,467,2.23,0
32.67813374,485,5.39,0
227.7487515,888,2.22,0
166.9127815,484,8.88,0
37.84725545,882,0.08,0
32.93585743,483,0.5,0
53.46416216,494,4.74,0
155.3496379,932,4.38,0
125.9030754,488,9,0
35.96423756,488,1.63,0
134.734293,956,2.89,0
153.0416962,951,2.63,0
97.01049269,482,0.62,0
100.2327838,818,8.63,0
134.1892634,754,8.91,0
34.29481163,259,5.57,0
98.05027239,494,3.2,0
165.8710502,474,8.33,0
31.57802364,484,1.21,0
32.97352562,497,5.82,0
126.8925177,480,8.5,0
96.80120907,466,1.95,0
135.3085732,668,8.14,0
34.18869396,983,5.77,0
195.9637405,500,8.95,0
120.2243196,815,4.18,0
132.2553972,861,1.17,0
34.67088529,478,1.69,0
139.4871385,86,1.76,0
216.7520697,43,8.14,0
195.1555062,461,8.71,0
32.43103018,476,5.41,0
175.2208312,78,2.08,0
167.1270393,481,8.02,0
208.3020975,495,8.34,0
82.46111181,477,2.68,0
129.5655862,486,8.89,0
183.3912731,830,8.99,0
35.9118407,486,1.46,0
118.3645342,491,1.68,0
202.7022483,900,8.84,0
37.42895633,465,4.2,0
114.3767725,473,2.7,0
191.1083665,479,8.35,0
33.30369129,465,2.65,0
32.84911468,488,1.61,0
228.2918461,878,4.82,0
186.5031255,479,8.67,0
30.87317644,466,3.32,0
60.77181731,495,4.12,0
196.0940263,267,8.43,0
124.4417007,500,8.54,0
127.3891299,15,3.26,0
37.69812341,973,5.63,0
142.7920628,460,8.07,0
148.7658036,115,0.28,0
75.9408582,472,2.27,0
142.4577431,833,8.49,0
116.7605936,489,2.42,0
62.6103026,475,3.89,0
32.73552328,491,5.4,0
196.3396831,688,3.63,0
31.60606127,473,4.47,0
111.935284,491,2.42,0
132.0276155,1000,5.58,0
32.06769857,492,5.18,0
134.9216032,477,8.07,0
211.5247931,860,8.45,0
51.69094174,468,2.78,0
34.99440269,497,4.86,0
34.08569536,235,2.11,0
87.20073998,461,3.93,0
140.4278887,7,5.05,0
99.12150065,478,2.43,0
110.2893861,29,2.95,0
40.3559522,499,4,0
136.6582763,485,3.73,0
185.469137,68,0.12,0
176.0278904,188,1.82,0
126.323407,208,8.74,0
162.3268822,494,8.6,0
173.3045287,111,8.4,0
181.0569483,474,8.6,0
38.34267511,691,3.11,0
120.5886257,844,1.42,0
170.7972219,621,8.65,0
143.2983794,940,8.02,0
38.25862494,469,1.07,0
169.9159453,695,8.52,0
113.1408047,499,3.87,0
74.31390902,494,3.81,0
70.50887897,465,4.43,0
89.39923391,477,2.94,0
38.6686261,477,3,0
215.2820623,159,2.13,0
66.02765888,472,1.97,0
108.6073315,471,8.55,0
121.3431467,463,4.13,0
210.7944148,819,8.11,0
37.65306908,859,1.26,0
33.49237967,476,3.33,0
228.0913812,499,8.86,0
35.98569675,487,0.48,0
151.2366956,840,2.91,0
104.3710894,467,0.31,0
40.67627148,655,1.32,0
39.64651204,81,0.42,0
109.996352,133,5.67,0
218.0125198,979,8.1,0
126.6665352,619,8.67,0
37.89618033,785,0.39,0
40.21441195,44,0.67,0
201.1724439,470,8.81,0
111.070928,469,0.89,0
171.8211595,757,8.07,0
67.98462395,471,4.63,0
222.9234223,60,1.62,0
39.58279419,185,0.16,0
227.5448436,500,8.26,0
129.4915626,150,4.53,0
104.3947567,896,8.94,0
196.8674684,651,8.26,0
210.6833253,857,4.48,0
211.2769342,490,8.59,0
94.53606867,496,5.88,0
32.96041773,466,0.43,0
37.27679425,920,1.62,0
166.4206326,881,8.52,0
36.13833392,474,2.84,0
128.264905,498,1.15,0
110.4282664,691,8.06,0
206.2821506,497,8.25,0
30.04021451,152,0.73,0
30.79190431,676,3.47,0
226.9368547,298,5.54,0
114.1904242,499,3.81,0
90.83682837,480,2.11,0
30.96443142,472,1.8,0
35.10663057,59,0.95,0
38.31737509,496,5.71,0
38.17878273,83,2.54,0
222.2546655,850,8.93,0
58.86200093,468,5.62,0
171.8839984,873,8.71,0
217.5751838,730,8.65,0
39.31066605,810,5.92,0
40.08736883,240,4.1,0
37.53624551,470,1.33,0
30.43956663,468,4.86,0
36.97220622,473,1.27,0
35.47637406,489,3.29,0
165.4662869,841,0.79,0
178.9684402,864,8.32,0
75.53781684,498,1.82,0
81.15222785,462,4.49,0
195.3389,780,8.52,0
32.02208572,14,3.2,0
33.30993879,832,2.02,0
30.1659192,469,0.06,0
114.4237816,278,8.4,0
179.9009381,206,8.88,0
100.4949569,481,1.13,0
187.2461611,839,8.08,0
135.8361448,702,8.2,0
129.5708775,893,8.43,0
55.63518815,483,3.56,0
69.13991327,485,1.79,0
32.66272801,474,4.32,0
53.38087121,499,4.66,0
40.59459941,499,1.59,0
166.0236452,103,5.42,0
74.33776569,481,4.61,0
138.6613824,299,1.92,0
205.1367801,491,8.58,0
39.2060547,465,4.01,0
104.2037859,201,0.99,0
70.81669052,474,4.8,0
115.8552731,1,8.9,0
118.2600045,491,1.66,0
127.698649,490,4,0
37.40341722,767,6,0
184.1098968,126,1.5,0
129.6218999,489,8.73,0
117.716666,473,8.62,0
30.26981143,110,1.94,0
31.65261516,467,1.09,0
124.5407867,684,8.79,0
156.8142542,628,0.18,0
33.87987677,233,0.32,0
102.1368891,467,0.82,0
38.76061285,297,4.22,0
33.03658357,466,0.86,0
36.04577483,488,4.3,0
160.1703702,119,5.87,0
33.13927772,463,2.24,0
36.22110951,742,0.19,0
145.5353574,71,8.32,0
156.3730385,53,8.03,0
32.68832938,498,4.39,0
57.10609898,473,2.07,0
123.7861964,661,8.87,0
191.0298587,104,8.7,0
153.2309343,482,8.72,0
230.5116095,265,5.99,0
199.6230238,969,8.5,0
182.2913521,254,8.95,0
143.7035221,220,8.57,0
124.0942882,8,8.49,0
105.0782285,498,3.17,0
115.3925102,680,8.37,0
33.71208128,463,1.27,0
209.3626528,484,8.91,0
182.7147886,636,8.47,0
218.0323096,499,8.47,0
33.0442032,677,5.52,0
163.6486702,479,8.54,0
35.37474176,493,2.78,0
121.3220371,669,8.97,0
127.6801393,221,1.14,0
67.25836736,469,5.08,0
212.1999412,48,1.3,0
67.79117889,479,3.92,0
131.0164793,472,8.36,0
136.1857899,805,5.53,0
33.14990816,467,1,0
34.67876879,474,0.86,0
30.47989417,472,1.6,0
125.3289811,486,8.18,0
106.7117301,492,0.69,0
37.23636099,471,4.13,0
164.9793454,893,8.01,0
139.6587438,111,8.57,0
33.66409033,484,5.18,0
89.3362039,479,5.54,0
160.6458639,832,1.69,0
159.9116308,493,8.62,0
164.3662131,778,5.84,0
118.7393281,472,4.13,0
209.1502902,613,8.25,0
188.9325874,886,8.6,0
123.7067608,932,8.56,0
185.5781589,743,5.49,0
112.7880756,25,0.05,0
203.1001326,792,8.19,0
208.657027,132,8.15,0
38.87705385,864,0.42,0
206.7238748,715,8.31,0
114.5963714,758,8.3,0
30.25273043,464,2.1,0
201.0316087,717,2.66,0
38.17788543,474,3.48,0
218.4893986,476,8.69,0
88.25446681,468,3.64,0
168.905731,616,0.34,0
132.3744796,286,8.29,0
117.2034245,479,8.13,0
31.31958687,470,3.08,0
213.9678913,238,8.28,0
59.02810764,491,5.05,0
103.3161612,473,5.62,0
172.9801053,289,4.98,0
40.9449506,752,5.69,0
103.9259562,498,2.35,0
213.7533858,933,8.44,0
126.6465535,988,8.27,0
157.1038305,81,8.52,0
158.136339,853,8.67,0
157.5241177,471,8.21,0
40.44465993,481,0.9,0
148.2275015,14,3.7,0
40.62644049,656,1.37,0
172.2745553,200,4.44,0
36.51634495,495,5.6,0
182.1036375,500,8.92,0
30.94967107,892,1.44,0
181.4922254,242,8.59,0
220.4829572,762,0.02,0
81.04768433,474,2.42,0
107.0650087,43,5.33,0
31.54072902,494,1.59,0
